fb_id,date,home_team,away_team,home_team_continent,away_team_continent,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result
219,6/3/2022,Burkina Faso,Cabo Verde,Africa,Africa,2,0,African Cup of Nations qualification,Unknown,Morocco,TRUE,No,Win
220,6/3/2022,Comoros,Lesotho,Africa,Africa,2,0,African Cup of Nations qualification,Unknown,Comoros,FALSE,No,Win
221,6/3/2022,Côte d'Ivoire,Zambia,Africa,Africa,3,1,African Cup of Nations qualification,Unknown,Côte d'Ivoire,FALSE,No,Win
222,6/3/2022,Curaçao,Honduras,North America,North America,0,1,CONCACAF Nations League,Unknown,Curaçao,FALSE,No,Lose
223,6/3/2022,Bahamas,St. Vincent and the Grenadines,North America,North America,1,0,CONCACAF Nations League,Unknown,Bahamas,FALSE,No,Win
224,6/3/2022,Nicaragua,Trinidad and Tobago,North America,South America,2,1,CONCACAF Nations League,Unknown,Nicaragua,FALSE,No,Win
225,6/3/2022,British Virgin Islands,Cayman Islands,North America,North America,1,1,CONCACAF Nations League,Unknown,British Virgin Islands,FALSE,No,Draw
226,6/3/2022,Croatia,Austria,Europe,Europe,0,3,UEFA Nations League,Unknown,Croatia,FALSE,No,Lose
227,6/3/2022,France,Denmark,Europe,Europe,1,2,UEFA Nations League,Unknown,France,FALSE,No,Lose
228,6/3/2022,Belgium,Netherlands,Europe,Europe,1,4,UEFA Nations League,Unknown,Belgium,FALSE,No,Lose
229,6/3/2022,Kazakhstan,Azerbaijan,Europe,Europe,2,0,UEFA Nations League,Unknown,Kazakhstan,FALSE,No,Win
230,6/3/2022,Belarus,Slovakia,Europe,Europe,0,1,UEFA Nations League,Unknown,Serbia,TRUE,No,Lose
231,6/3/2022,Liechtenstein,Moldova,Europe,Europe,0,2,UEFA Nations League,Unknown,Liechtenstein,FALSE,No,Lose
232,6/3/2022,Latvia,Andorra,Europe,Europe,3,0,UEFA Nations League,Unknown,Latvia,FALSE,No,Win
233,6/3/2022,Nepal,Oman,Asia,Asia,0,2,Friendly,Unknown,Qatar,TRUE,No,Lose
234,6/2/2022,Tunisia,Equatorial Guinea,Africa,Africa,4,0,African Cup of Nations qualification,Unknown,Tunisia,FALSE,No,Win
235,6/2/2022,Mozambique,Rwanda,Africa,Africa,1,1,African Cup of Nations qualification,Unknown,South Africa,TRUE,No,Draw
236,6/2/2022,Panama,Costa Rica,North America,North America,2,0,CONCACAF Nations League,Unknown,Panama,FALSE,No,Win
237,6/2/2022,Barbados,Antigua and Barbuda,North America,North America,0,1,CONCACAF Nations League,Unknown,St. Lucia,TRUE,No,Lose
238,6/2/2022,Belize,Dominican Republic,North America,North America,0,2,CONCACAF Nations League,Unknown,Belize,FALSE,No,Lose
239,6/2/2022,Anguilla,Dominica,North America,North America,0,0,CONCACAF Nations League,Unknown,Anguilla,FALSE,No,Draw
240,6/2/2022,Czech Republic,Switzerland,Europe,Europe,2,1,UEFA Nations League,Unknown,Czech Republic,FALSE,No,Win
241,6/2/2022,Spain,Portugal,Europe,Europe,1,1,UEFA Nations League,Unknown,Spain,FALSE,No,Draw
242,6/2/2022,Israel,Iceland,Europe,Europe,2,2,UEFA Nations League,Unknown,Israel,FALSE,No,Draw
243,6/2/2022,Serbia,Norway,Europe,Europe,0,1,UEFA Nations League,Unknown,Serbia,FALSE,No,Lose
244,6/2/2022,Slovenia,Sweden,Europe,Europe,0,2,UEFA Nations League,Unknown,Slovenia,FALSE,No,Lose
245,6/2/2022,Northern Ireland,Greece,Europe,Europe,0,1,UEFA Nations League,Unknown,Northern Ireland,FALSE,No,Lose
246,6/2/2022,Cyprus,Kosovo,Europe,Europe,0,2,UEFA Nations League,Unknown,Cyprus,FALSE,No,Lose
247,6/2/2022,Georgia,Gibraltar,Europe,Europe,4,0,UEFA Nations League,Unknown,Georgia,FALSE,No,Win
248,6/2/2022,Bulgaria,North Macedonia,Europe,Europe,1,1,UEFA Nations League,Unknown,Bulgaria,FALSE,No,Draw
249,6/2/2022,Estonia,San Marino,Europe,Europe,2,0,UEFA Nations League,Unknown,Estonia,FALSE,No,Win
250,6/2/2022,Cambodia,Timor-Leste,Asia,Asia,2,1,Friendly,Unknown,Cambodia,FALSE,No,Win
251,6/2/2022,Ecuador,Nigeria,South America,Africa,1,0,Friendly,Unknown,USA,TRUE,No,Win
252,6/2/2022,Japan,Paraguay,Asia,South America,4,1,Friendly,Unknown,Japan,FALSE,No,Win
253,6/2/2022,Korea Republic,Brazil,Asia,South America,1,5,Friendly,Unknown,Korea Republic,FALSE,No,Lose
254,6/2/2022,Mexico,Uruguay,North America,South America,0,3,Friendly,Unknown,USA,TRUE,No,Lose
255,6/1/2022,Italy,Argentina,Europe,South America,0,3,CONMEBOL–UEFA Cup of Champions,Unknown,France,TRUE,No,Lose
256,6/1/2022,Scotland,Ukraine,Europe,Europe,1,3,FIFA World Cup qualification,Unknown,Scotland,FALSE,No,Lose
257,6/1/2022,Angola,Central African Republic,Africa,Africa,2,1,African Cup of Nations qualification,Unknown,Angola,FALSE,No,Win
258,6/1/2022,Ghana,Madagascar,Africa,Africa,3,0,African Cup of Nations qualification,Unknown,Ghana,FALSE,No,Win
259,6/1/2022,Libya,Botswana,Africa,Africa,1,0,African Cup of Nations qualification,Unknown,Libya,FALSE,No,Win
260,6/1/2022,Poland,Wales,Europe,Europe,2,1,UEFA Nations League,Unknown,Poland,FALSE,No,Win
261,6/1/2022,Australia,Jordan,Oceania,Asia,2,1,Friendly,Unknown,Qatar,TRUE,No,Win
262,6/1/2022,Indonesia,Bangladesh,Asia,Asia,0,0,Friendly,Unknown,Indonesia,FALSE,No,Draw
263,6/1/2022,Malta,Venezuela,Europe,South America,0,1,Friendly,Unknown,Malta,FALSE,No,Lose
264,6/1/2022,Kuwait,Singapore,Asia,Asia,0,0,Friendly,Unknown,United Arab Emirates,TRUE,No,Draw
265,6/1/2022,Malaysia,Hong Kong,Asia,Asia,2,0,Friendly,Unknown,Malaysia,FALSE,No,Win
266,6/1/2022,Syria,Tajikistan,Asia,Asia,1,0,Friendly,Unknown,United Arab Emirates,TRUE,No,Win
267,6/1/2022,USA,Morocco,North America,Africa,3,0,Friendly,Unknown,USA,FALSE,No,Win
268,6/1/2022,Vietnam,Afghanistan,Asia,Asia,2,0,Friendly,Unknown,Vietnam,FALSE,No,Win
269,5/31/2022,Thailand,Bahrain,Asia,Asia,1,2,Friendly,Unknown,Thailand,FALSE,No,Lose
270,5/30/2022,Ethiopia,Lesotho,Africa,Africa,1,1,Friendly,Unknown,Ethiopia,FALSE,No,Draw
271,5/30/2022,Trinidad and Tobago,St. Lucia,South America,North America,1,0,Friendly,Unknown,Trinidad and Tobago,FALSE,No,Win
272,5/29/2022,United Arab Emirates,Gambia,Asia,Africa,1,1,Friendly,Unknown,United Arab Emirates,FALSE,No,Draw
273,5/28/2022,Ethiopia,Lesotho,Africa,Africa,1,1,Friendly,Unknown,Ethiopia,FALSE,No,Draw
274,5/28/2022,India,Jordan,Asia,Asia,0,2,Friendly,Unknown,Qatar,TRUE,No,Lose
275,5/28/2022,Mexico,Nigeria,North America,Africa,2,1,Friendly,Unknown,USA,TRUE,No,Win
276,5/27/2022,Bahrain,Myanmar,Asia,Asia,2,0,Friendly,Unknown,Thailand,TRUE,No,Win
277,5/27/2022,Malaysia,Brunei Darussalam,Asia,Asia,4,0,Friendly,Unknown,Malaysia,FALSE,No,Win
278,5/27/2022,Thailand,Turkmenistan,Asia,Asia,1,0,Friendly,Unknown,Thailand,FALSE,No,Win
279,5/24/2022,Mozambique,Eswatini,Africa,Africa,0,1,Friendly,Unknown,Mozambique,FALSE,No,Lose
280,5/24/2022,Thailand,Bahrain,Asia,Asia,3,1,Friendly,Unknown,Thailand,FALSE,No,Win
281,5/15/2022,Dominica,St. Vincent and the Grenadines,North America,North America,3,1,Friendly,Unknown,Dominica,FALSE,No,Win
282,5/14/2022,Bahamas,Turks and Caicos Islands,North America,North America,1,2,Friendly,Unknown,Bahamas,FALSE,No,Lose
283,5/12/2022,Bahamas,Turks and Caicos Islands,North America,North America,4,2,Friendly,Unknown,Bahamas,FALSE,No,Win
284,5/12/2022,Dominica,St. Vincent and the Grenadines,North America,North America,2,1,Friendly,Unknown,Dominica,FALSE,No,Win
285,4/27/2022,Mexico,Guatemala,North America,North America,0,0,Friendly,Unknown,USA,TRUE,No,Draw
286,4/24/2022,El Salvador,Guatemala,North America,North America,0,4,Friendly,Unknown,USA,TRUE,No,Lose
287,3/30/2022,Mexico,El Salvador,North America,North America,2,0,FIFA World Cup qualification,Unknown,Mexico,FALSE,No,Win
288,3/30/2022,Costa Rica,USA,North America,North America,2,0,FIFA World Cup qualification,Unknown,Costa Rica,FALSE,No,Win
289,3/30/2022,Panama,Canada,North America,North America,1,0,FIFA World Cup qualification,Unknown,Panama,FALSE,No,Win
290,3/30/2022,Jamaica,Honduras,North America,North America,2,1,FIFA World Cup qualification,Unknown,Jamaica,FALSE,No,Win
291,3/30/2022,Solomon Islands,New Zealand,Oceania,Oceania,0,5,FIFA World Cup qualification,Unknown,Qatar,TRUE,No,Lose
292,3/29/2022,Algeria,Cameroon,Africa,Africa,1,2,FIFA World Cup qualification,Unknown,Algeria,FALSE,No,Lose
293,3/29/2022,Morocco,Congo DR,Africa,Africa,4,1,FIFA World Cup qualification,Unknown,Morocco,FALSE,No,Win
294,3/29/2022,Nigeria,Ghana,Africa,Africa,1,1,FIFA World Cup qualification,Unknown,Nigeria,FALSE,No,Draw
295,3/29/2022,Senegal,Egypt,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,Senegal,FALSE,Yes,Win
296,3/29/2022,Tunisia,Mali,Africa,Africa,0,0,FIFA World Cup qualification,Unknown,Tunisia,FALSE,No,Draw
297,3/29/2022,IR Iran,Lebanon,Asia,Asia,2,0,FIFA World Cup qualification,Unknown,IR Iran,FALSE,No,Win
298,3/29/2022,Syria,Iraq,Asia,Asia,1,1,FIFA World Cup qualification,Unknown,United Arab Emirates,TRUE,No,Draw
299,3/29/2022,United Arab Emirates,Korea Republic,Asia,Asia,1,0,FIFA World Cup qualification,Unknown,United Arab Emirates,FALSE,No,Win
300,3/29/2022,Japan,Vietnam,Asia,Asia,1,1,FIFA World Cup qualification,Unknown,Japan,FALSE,No,Draw
301,3/29/2022,Oman,China PR,Asia,Asia,2,0,FIFA World Cup qualification,Unknown,Oman,FALSE,No,Win
302,3/29/2022,Saudi Arabia,Australia,Asia,Oceania,1,0,FIFA World Cup qualification,Unknown,Saudi Arabia,FALSE,No,Win
303,3/29/2022,Ecuador,Argentina,South America,South America,1,1,FIFA World Cup qualification,Unknown,Ecuador,FALSE,No,Draw
304,3/29/2022,Peru,Paraguay,South America,South America,2,0,FIFA World Cup qualification,Unknown,Peru,FALSE,No,Win
305,3/29/2022,Bolivia,Brazil,South America,South America,0,4,FIFA World Cup qualification,Unknown,Bolivia,FALSE,No,Lose
306,3/29/2022,Venezuela,Colombia,South America,South America,0,1,FIFA World Cup qualification,Unknown,Venezuela,FALSE,No,Lose
307,3/29/2022,Chile,Uruguay,South America,South America,0,2,FIFA World Cup qualification,Unknown,Chile,FALSE,No,Lose
308,3/29/2022,Poland,Sweden,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Poland,FALSE,No,Win
309,3/29/2022,Portugal,North Macedonia,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Portugal,FALSE,No,Win
310,3/29/2022,Albania,Georgia,Europe,Europe,0,0,Friendly,Unknown,Albania,FALSE,No,Draw
311,3/29/2022,Angola,Equatorial Guinea,Africa,Africa,0,0,Friendly,Unknown,Portugal,TRUE,No,Draw
312,3/29/2022,Austria,Scotland,Europe,Europe,2,2,Friendly,Unknown,Austria,FALSE,No,Draw
313,3/29/2022,Azerbaijan,Latvia,Europe,Europe,0,1,Friendly,Unknown,Malta,TRUE,No,Lose
314,3/29/2022,Bahrain,Belarus,Asia,Europe,0,1,Friendly,Unknown,Bahrain,FALSE,No,Lose
315,3/29/2022,Bangladesh,Mongolia,Asia,Asia,0,0,Friendly,Unknown,Bangladesh,FALSE,No,Draw
316,3/29/2022,Belgium,Burkina Faso,Europe,Africa,3,0,Friendly,Unknown,Belgium,FALSE,No,Win
317,3/29/2022,Bosnia and Herzegovina,Luxembourg,Europe,Europe,1,0,Friendly,Unknown,Bosnia and Herzegovina,FALSE,No,Win
318,3/29/2022,Congo,Sierra Leone,Africa,Africa,1,2,Friendly,Unknown,Turkey,TRUE,No,Lose
319,3/29/2022,Croatia,Bulgaria,Europe,Europe,2,1,Friendly,Unknown,Qatar,TRUE,No,Win
320,3/29/2022,Denmark,Serbia,Europe,Europe,3,0,Friendly,Unknown,Denmark,FALSE,No,Win
321,3/29/2022,England,Côte d'Ivoire,Europe,Africa,3,0,Friendly,Unknown,England,FALSE,No,Win
322,3/29/2022,Faroe Islands,Liechtenstein,Europe,Europe,1,0,Friendly,Unknown,Spain,TRUE,No,Win
323,3/29/2022,Finland,Slovakia,Europe,Europe,0,2,Friendly,Unknown,Spain,TRUE,No,Lose
324,3/29/2022,France,South Africa,Europe,Africa,5,0,Friendly,Unknown,Algeria,TRUE,No,Win
325,3/29/2022,Israel,Romania,Europe,Europe,2,2,Friendly,Unknown,Israel,FALSE,No,Draw
326,3/29/2022,Liberia,Burundi,Africa,Africa,1,2,Friendly,Unknown,Turkey,TRUE,No,Lose
327,3/29/2022,Malta,Kuwait,Europe,Asia,2,0,Friendly,Unknown,Malta,FALSE,No,Win
328,3/29/2022,Mauritania,Libya,Africa,Africa,2,0,Friendly,Unknown,Mauritania,FALSE,No,Win
329,3/29/2022,Netherlands,Germany,Europe,Europe,1,1,Friendly,Unknown,Netherlands,FALSE,No,Draw
330,3/29/2022,Northern Ireland,Hungary,Europe,Europe,0,1,Friendly,Unknown,Northern Ireland,FALSE,No,Lose
331,3/29/2022,Norway,Armenia,Europe,Europe,9,0,Friendly,Unknown,Norway,FALSE,No,Win
332,3/29/2022,Qatar,Slovenia,Asia,Europe,0,0,Friendly,Unknown,Qatar,FALSE,No,Draw
333,3/29/2022,Republic of Ireland,Lithuania,Europe,Europe,1,0,Friendly,Unknown,Republic of Ireland,FALSE,No,Win
334,3/29/2022,Singapore,Philippines,Asia,Asia,2,0,Friendly,Unknown,Singapore,FALSE,No,Win
335,3/29/2022,Spain,Iceland,Europe,Europe,5,0,Friendly,Unknown,Spain,FALSE,No,Win
336,3/29/2022,Switzerland,Kosovo,Europe,Europe,1,1,Friendly,Unknown,Switzerland,FALSE,No,Draw
337,3/29/2022,Tanzania,Sudan,Africa,Africa,1,1,Friendly,Unknown,Tanzania,FALSE,No,Draw
338,3/29/2022,Togo,Benin,Africa,Africa,1,1,Friendly,Unknown,Turkey,TRUE,No,Draw
339,3/29/2022,Trinidad and Tobago,Guyana,South America,South America,1,1,Friendly,Unknown,Trinidad and Tobago,FALSE,No,Draw
340,3/29/2022,Turkey,Italy,Europe,Europe,2,3,Friendly,Unknown,Turkey,FALSE,No,Lose
341,3/29/2022,Wales,Czech Republic,Europe,Europe,1,1,Friendly,Unknown,Wales,FALSE,No,Draw
342,3/29/2022,Tajikistan,Kyrgyz Republic,Asia,Asia,1,0,Navruz Cup,Unknown,Uzbekistan,TRUE,No,Win
343,3/29/2022,Uzbekistan,Uganda,Asia,Africa,4,2,Navruz Cup,Unknown,Uzbekistan,FALSE,No,Win
344,3/29/2022,Cyprus,Estonia,Europe,Europe,2,0,UEFA Nations League,Unknown,Cyprus,FALSE,No,Win
345,3/29/2022,Kazakhstan,Moldova,Europe,Europe,0,1,UEFA Nations League,Unknown,Kazakhstan,FALSE,Yes,Win
346,3/29/2022,Gambia,Chad,Africa,Africa,2,2,African Cup of Nations qualification,Unknown,Morocco,TRUE,No,Draw
347,3/28/2022,Andorra,Grenada,Europe,North America,1,0,Friendly,Unknown,Andorra,FALSE,No,Win
348,3/28/2022,Cabo Verde,San Marino,Africa,Europe,2,0,Friendly,Unknown,Spain,TRUE,No,Win
349,3/28/2022,Montenegro,Greece,Europe,Europe,1,0,Friendly,Unknown,Montenegro,FALSE,No,Win
350,3/28/2022,Vanuatu,Fiji,Oceania,Oceania,1,2,Friendly,Unknown,Qatar,TRUE,No,Lose
351,3/27/2022,El Salvador,Costa Rica,North America,North America,1,2,FIFA World Cup qualification,Unknown,El Salvador,FALSE,No,Lose
352,3/27/2022,Canada,Jamaica,North America,North America,4,0,FIFA World Cup qualification,Unknown,Canada,FALSE,No,Win
353,3/27/2022,Honduras,Mexico,North America,North America,0,1,FIFA World Cup qualification,Unknown,Honduras,FALSE,No,Lose
354,3/27/2022,USA,Panama,North America,North America,5,1,FIFA World Cup qualification,Unknown,USA,FALSE,No,Win
355,3/27/2022,New Zealand,Tahiti,Oceania,Oceania,1,0,FIFA World Cup qualification,Unknown,Qatar,TRUE,No,Win
356,3/27/2022,Solomon Islands,Papua New Guinea,Oceania,Oceania,3,2,FIFA World Cup qualification,Unknown,Qatar,TRUE,No,Win
357,3/27/2022,Barbados,Guyana,North America,South America,0,5,Friendly,Unknown,Trinidad and Tobago,TRUE,No,Lose
358,3/27/2022,Belize,Cuba,North America,North America,0,3,Friendly,Unknown,Belize,FALSE,No,Lose
359,3/27/2022,Benin,Zambia,Africa,Africa,2,1,Friendly,Unknown,Turkey,TRUE,No,Win
360,3/27/2022,Guatemala,Haiti,North America,North America,2,1,Friendly,Unknown,USA,TRUE,No,Win
361,3/27/2022,Laos,Brunei Darussalam,Asia,Asia,3,2,Friendly,Unknown,Laos,FALSE,No,Win
362,3/27/2022,Liberia,Sierra Leone,Africa,Africa,0,1,Friendly,Unknown,Turkey,TRUE,No,Lose
363,3/27/2022,Thailand,Suriname,Asia,South America,1,0,Friendly,Unknown,Thailand,FALSE,No,Win
364,3/27/2022,South Sudan,Djibouti,Africa,Africa,1,0,African Cup of Nations qualification,Unknown,Uganda,TRUE,No,Win
365,3/27/2022,Lesotho,Seychelles,Africa,Africa,3,1,African Cup of Nations qualification,Unknown,South Africa,TRUE,No,Win
366,3/27/2022,Eswatini,Somalia,Africa,Africa,2,1,African Cup of Nations qualification,Unknown,South Africa,TRUE,No,Win
367,3/27/2022,Mauritius,São Tomé and Príncipe,Africa,Africa,3,3,African Cup of Nations qualification,Unknown,Mauritius,FALSE,No,Draw
368,3/26/2022,Angola,Guinea-Bissau,Africa,Africa,3,2,Friendly,Unknown,Portugal,TRUE,No,Win
369,3/26/2022,Bahrain,Burundi,Asia,Africa,1,0,Friendly,Unknown,IR Iran,TRUE,No,Win
370,3/26/2022,Belarus,India,Europe,Asia,3,0,Friendly,Unknown,Bahrain,TRUE,No,Win
371,3/26/2022,Central African Republic,Sudan,Africa,Africa,0,0,Friendly,Unknown,Tanzania,TRUE,No,Draw
372,3/26/2022,Croatia,Slovenia,Europe,Europe,1,1,Friendly,Unknown,Qatar,TRUE,No,Draw
373,3/26/2022,England,Switzerland,Europe,Europe,2,1,Friendly,Unknown,England,FALSE,No,Win
374,3/26/2022,Finland,Iceland,Europe,Europe,1,1,Friendly,Unknown,Spain,TRUE,No,Draw
375,3/26/2022,Germany,Israel,Europe,Europe,2,0,Friendly,Unknown,Germany,FALSE,No,Win
376,3/26/2022,Gibraltar,Faroe Islands,Europe,Europe,0,0,Friendly,Unknown,Gibraltar,FALSE,No,Draw
377,3/26/2022,Libya,Niger,Africa,Africa,2,1,Friendly,Unknown,Mauritania,TRUE,No,Win
378,3/26/2022,Mauritania,Mozambique,Africa,Africa,2,1,Friendly,Unknown,Mauritania,FALSE,No,Win
379,3/26/2022,Netherlands,Denmark,Europe,Europe,4,2,Friendly,Unknown,Netherlands,FALSE,No,Win
380,3/26/2022,Qatar,Bulgaria,Asia,Europe,2,1,Friendly,Unknown,Qatar,FALSE,No,Win
381,3/26/2022,Republic of Ireland,Belgium,Europe,Europe,2,2,Friendly,Unknown,Republic of Ireland,FALSE,No,Draw
382,3/26/2022,Singapore,Malaysia,Asia,Asia,2,1,Friendly,Unknown,Singapore,FALSE,No,Win
383,3/26/2022,Spain,Albania,Europe,Europe,2,1,Friendly,Unknown,Spain,FALSE,No,Win
384,3/25/2022,Cameroon,Algeria,Africa,Africa,0,1,FIFA World Cup qualification,Unknown,Cameroon,FALSE,No,Lose
385,3/25/2022,Congo DR,Morocco,Africa,Africa,1,1,FIFA World Cup qualification,Unknown,Congo DR,FALSE,No,Draw
386,3/25/2022,Egypt,Senegal,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,Egypt,FALSE,No,Win
387,3/25/2022,Ghana,Nigeria,Africa,Africa,0,0,FIFA World Cup qualification,Unknown,Ghana,FALSE,No,Draw
388,3/25/2022,Mali,Tunisia,Africa,Africa,0,1,FIFA World Cup qualification,Unknown,Mali,FALSE,No,Lose
389,3/25/2022,Argentina,Venezuela,South America,South America,3,0,FIFA World Cup qualification,Unknown,Argentina,FALSE,No,Win
390,3/25/2022,Andorra,St. Kitts and Nevis,Europe,North America,1,0,Friendly,Unknown,Andorra,FALSE,No,Win
391,3/25/2022,Bosnia and Herzegovina,Georgia,Europe,Europe,0,1,Friendly,Unknown,Bosnia and Herzegovina,FALSE,No,Lose
392,3/25/2022,Cabo Verde,Liechtenstein,Africa,Europe,6,0,Friendly,Unknown,Spain,TRUE,No,Win
393,3/25/2022,Comoros,Ethiopia,Africa,Africa,2,1,Friendly,Unknown,Comoros,FALSE,No,Win
394,3/25/2022,Congo,Zambia,Africa,Africa,1,3,Friendly,Unknown,Turkey,TRUE,No,Lose
395,3/25/2022,France,Côte d'Ivoire,Europe,Africa,2,1,Friendly,Unknown,France,FALSE,No,Win
396,3/25/2022,Latvia,Kuwait,Europe,Asia,1,1,Friendly,Unknown,Malta,TRUE,No,Draw
397,3/25/2022,Luxembourg,Northern Ireland,Europe,Europe,1,3,Friendly,Unknown,Luxembourg,FALSE,No,Lose
398,3/25/2022,Malta,Azerbaijan,Europe,Europe,1,0,Friendly,Unknown,Malta,FALSE,No,Win
399,3/25/2022,Norway,Slovakia,Europe,Europe,2,0,Friendly,Unknown,Norway,FALSE,No,Win
400,3/25/2022,Romania,Greece,Europe,Europe,0,1,Friendly,Unknown,Romania,FALSE,No,Lose
401,3/25/2022,San Marino,Lithuania,Europe,Europe,1,2,Friendly,Unknown,San Marino,FALSE,No,Lose
402,3/25/2022,South Africa,Guinea,Africa,Africa,0,0,Friendly,Unknown,Belgium,TRUE,No,Draw
403,3/25/2022,Tajikistan,Uganda,Asia,Africa,1,1,Navruz Cup,Unknown,Uzbekistan,TRUE,Yes,Lose
404,3/25/2022,Trinidad and Tobago,Barbados,South America,North America,9,0,Friendly,Unknown,Trinidad and Tobago,FALSE,No,Win
405,3/25/2022,Uzbekistan,Kyrgyz Republic,Asia,Asia,3,1,Navruz Cup,Unknown,Uzbekistan,FALSE,No,Win
406,3/24/2022,Jamaica,El Salvador,North America,North America,1,1,FIFA World Cup qualification,Unknown,Jamaica,FALSE,No,Draw
407,3/24/2022,Mexico,USA,North America,North America,0,0,FIFA World Cup qualification,Unknown,Mexico,FALSE,No,Draw
408,3/24/2022,Panama,Honduras,North America,North America,1,1,FIFA World Cup qualification,Unknown,Panama,FALSE,No,Draw
409,3/24/2022,Costa Rica,Canada,North America,North America,1,0,FIFA World Cup qualification,Unknown,Costa Rica,FALSE,No,Win
410,3/24/2022,Lebanon,Syria,Asia,Asia,0,3,FIFA World Cup qualification,Unknown,Lebanon,FALSE,No,Lose
411,3/24/2022,Iraq,United Arab Emirates,Asia,Asia,1,0,FIFA World Cup qualification,Unknown,Saudi Arabia,TRUE,No,Win
412,3/24/2022,Korea Republic,IR Iran,Asia,Asia,2,0,FIFA World Cup qualification,Unknown,Korea Republic,FALSE,No,Win
413,3/24/2022,China PR,Saudi Arabia,Asia,Asia,1,1,FIFA World Cup qualification,Unknown,United Arab Emirates,TRUE,No,Draw
414,3/24/2022,Vietnam,Oman,Asia,Asia,0,1,FIFA World Cup qualification,Unknown,Vietnam,FALSE,No,Lose
415,3/24/2022,Australia,Japan,Oceania,Asia,0,2,FIFA World Cup qualification,Unknown,Australia,FALSE,No,Lose
416,3/24/2022,Solomon Islands,Tahiti,Oceania,Oceania,3,1,FIFA World Cup qualification,Unknown,Qatar,TRUE,No,Win
417,3/24/2022,Fiji,Papua New Guinea,Oceania,Oceania,1,2,FIFA World Cup qualification,Unknown,Qatar,TRUE,No,Lose
418,3/24/2022,New Zealand,New Caledonia,Oceania,Oceania,7,1,FIFA World Cup qualification,Unknown,Qatar,TRUE,No,Win
419,3/24/2022,Colombia,Bolivia,South America,South America,3,0,FIFA World Cup qualification,Unknown,Colombia,FALSE,No,Win
420,3/24/2022,Brazil,Chile,South America,South America,4,0,FIFA World Cup qualification,Unknown,Brazil,FALSE,No,Win
421,3/24/2022,Paraguay,Ecuador,South America,South America,3,1,FIFA World Cup qualification,Unknown,Paraguay,FALSE,No,Win
422,3/24/2022,Uruguay,Peru,South America,South America,1,0,FIFA World Cup qualification,Unknown,Uruguay,FALSE,No,Win
423,3/24/2022,Italy,North Macedonia,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Italy,FALSE,No,Lose
424,3/24/2022,Portugal,Turkey,Europe,Europe,3,1,FIFA World Cup qualification,Unknown,Portugal,FALSE,No,Win
